,degree,betweenness,closeness,eigenvector,degree_rank,betweenness_rank,closeness_rank,eigenvector_rank
ROCKETLAUNCHER / ,0.00718525460793502,8.197699377265603e-06,0.41143958868894603,0.00524122111648042,1664,2042,1409,1851
ROCKET RACCOON,0.004842236800999687,2.40641308584239e-05,0.37205788341953855,0.0028707339207056943,2327,1501,3416,2742
ROCKET RACER II / ,0.0006248047485160887,0.0,0.3660586654468523,0.0007674400715041471,6020,4067,4132,4974
ROCKET RACER / ROBERT,0.01515151515151515,0.00022054615974389155,0.4195006880283075,0.008200477508704968,750,575,1191,1255
ROCK PYTHON,0.013433302093095907,3.3218843888700855e-05,0.4347117539213689,0.013780338748030283,860,1330,860,759
ROCK / SAMUEL JOHN ROC,0.011871290221805685,9.973103895929728e-05,0.4352437283295941,0.011760906802681565,1000,852,855,885
ROCKWALL,0.0010934083099031551,0.0,0.367255621844883,0.0007549543378618114,5492,4067,3981,4993
ROC / ,0.0015620118712902217,0.0,0.33528857232638526,0.00018961203069339005,4812,4067,5954,6116
"RODGERS, MARIANNE",0.012183692596063729,9.473978956417491e-05,0.4226858576521854,0.010097410967411742,970,871,1113,1025
RODOR,0.0006248047485160887,0.0,0.3484081632653061,0.0005049361477969032,6020,4067,5238,5460
"RODRIGUEZ, DEBRA",0.0018744142455482662,8.938450885117136e-07,0.35787355358041256,0.0007951038305186461,4385,3039,4638,4928
"RODRIGUEZ, DET. PHIL",0.0021868166198063103,1.7946414723117517e-07,0.37205788341953855,0.0012509456356289109,4042,3502,3416,4205
"ROEBERG, SEN.",0.0020306154326772885,0.0,0.3696518274727178,0.0011368411300252987,4200,4067,3725,4377
"ROGERS, CAPT. STEVEN",0.0014058106841611997,8.952583950062204e-06,0.381162181471779,0.000935945750123013,5057,1987,2763,4684
"ROGERS, GAYLE",0.01077788191190253,1.7613227906359992e-05,0.3930742309817646,0.006076822385655323,1109,1649,2121,1608
"ROGERS, W.T.",0.0012496094970321774,0.0,0.3595821163783419,0.0012060635197606152,5271,4067,4537,4274
ROGUE  / ,0.1316776007497657,0.006546609450953965,0.5241955293539671,0.07333723098847003,36,54,37,35
ROGUE DOPPELGANGER,0.009840674789128397,3.0682955373504965e-07,0.4346527259148618,0.013135654229946373,1240,3355,862,809
ROGUE | MUTANT X-VER,0.01077788191190253,8.764075092348482e-06,0.34821865651346207,0.0005321906937565915,1109,1997,5250,5397
ROK,0.0021868166198063103,0.0,0.341421790837822,0.00151984700672011,4042,4067,5734,3841
"ROLLINS, MRS.",0.002499218994064355,0.0,0.3670661085946907,0.001447317711908539,3730,4067,4005,3929
ROMA,0.022649172133708217,0.0002644851200853504,0.44838212634822805,0.016740392923370546,474,525,634,606
"ROMAN, DR. NILES",0.0015620118712902217,1.2134107668479403e-06,0.35952153647442014,0.0010204686219291259,4812,2937,4542,4535
"ROMANO, TONY",0.00031240237425804435,0.0,0.35127572016460906,0.0003595745379267417,6269,4067,5089,5736
"ROMANOV, MICKEY",0.0009372071227741331,0.0,0.34026043050757376,0.0010792899618849178,5676,4067,5796,4431
ROM CLONE,0.0021868166198063103,1.0509654084324339e-06,0.3568959750250864,0.0013486919419323123,4042,2983,4703,4069
"ROMITA, JOHN",0.0015620118712902217,0.0,0.35407333665173385,0.000927223769860985,4812,4067,4856,4707
"ROMMEL, EDWIN ROMULU",0.006560449859418931,0.0001606836844111268,0.41091142490372273,0.0035816992141360386,1811,684,1432,2412
"ROM, SPACEKNIGHT",0.03764448609809434,0.004594119973699155,0.4859571884013967,0.0318710786486705,243,77,183,220
RONAN THE ACCUSER [K,0.02733520774757888,0.000292723180091654,0.47070068377325197,0.0252443768193383,371,498,328,330
"RON, DAN",0.0018744142455482662,0.0,0.33856893542757416,0.0006991403584016373,4385,4067,5847,5096
"RON, TALLA",0.004373633239612621,1.0655900708553917e-05,0.39685097941978675,0.004591460270788832,2505,1892,1965,2025
"ROOSEVELT, FRANKLIN",0.0015620118712902217,3.030983172931893e-08,0.37612361200869515,0.0012146952445308,4812,3828,3115,4266
ROOTAR,0.0078100593564511085,2.543368394503833e-06,0.39460059171597633,0.006470113042209402,1526,2651,2055,1544
"RORY, RICHARD",0.008278662917838176,9.844160705335486e-05,0.4134857585739198,0.006823681641640363,1467,857,1357,1477
"ROSE, HENRIETTA",0.0020306154326772885,4.736229219872373e-06,0.38111679961900224,0.0016677557369679126,4200,2340,2770,3644
ROSE III / ,0.0012496094970321774,0.0,0.3666876682513317,0.0010656924417924605,5271,4067,4061,4446
ROSE II / SGT. BLUME,0.0023430178069353325,2.7757292843178065e-07,0.3698226561146092,0.0015100862029888001,3856,3381,3701,3855
ROSE IV / JACOB JAKE C,0.014682911590128085,9.617853056534181e-05,0.4094921325316618,0.0051792081662702825,776,865,1489,1865
"ROSE, JUSTICE",0.0018744142455482662,6.8550982010694156e-06,0.3861278648974668,0.001675653074495162,4385,2136,2467,3629
"ROSELLINI, ROBERTA",0.0023430178069353325,0.0,0.3936059022440824,0.0024072006076282645,3856,4067,2101,3014
"ROSE, MICHKA",0.0009372071227741331,0.0,0.2773709977903904,1.2815654767444718e-05,5676,4067,6376,6380
"ROSENBERG, ANNIE",0.00046860356138706655,0.0,0.3288135593220339,0.0003378239434540336,6167,4067,6106,5785
"ROSENTHAL, BERNIE",0.029209621993127148,0.00032531871852697143,0.4665160679151789,0.022152279017628135,342,474,377,405
"ROSEN, WALTER",0.017806935332708527,0.00019109739930887065,0.4429530201342282,0.011898727587351672,644,630,718,875
ROSETTA STONE,0.0023430178069353325,0.0,0.36670867224195214,0.0017229919388704231,3856,4067,4055,3596
"ROSETTI, GABRIEL",0.005154639175257732,0.0003957107738314102,0.3772317482764716,0.0032676675369286245,2237,426,3030,2534
"ROSS, COURTNEY",0.00499843798812871,6.892575669051174e-05,0.39640866873065017,0.003330459340724642,2281,1012,1984,2513
"ROSS, EVERETT KENNET",0.02155576382380506,0.0003917173582333447,0.46070811744386875,0.01750721699312247,507,428,455,576
"ROSS, GEN. THADDEUS",0.05263980006248047,0.0025567728393205234,0.4911769218965782,0.03787774609181549,150,126,143,155
"ROSSI, COL. MICHAEL",0.011715089034676662,6.131757831619597e-05,0.42029936974789917,0.010091942029527231,1013,1072,1173,1030
"ROSSIN, DR.",0.0009372071227741331,0.0,0.3598246402877698,0.001091231270569911,5676,4067,4528,4416
"ROTH, ARNIE",0.01077788191190253,4.743643546477753e-05,0.4242263600821682,0.00947525612840014,1109,1169,1068,1098
"ROTH, DR. GERALD",0.0015620118712902217,0.0,0.37906329563621294,0.0015090549943591876,4812,4067,2879,3858
ROTWRAP,0.0018744142455482662,0.0,0.3242832539762942,0.00017367326890623428,4385,4067,6219,6154
ROUGHHOUSE,0.0060918462980318645,7.191858247402322e-05,0.41146603252137026,0.004653771005796051,1940,994,1408,2010
ROULETTE / DUDE JENSEN,0.0006248047485160887,0.0,0.3259010384850336,0.00016011229485561018,6020,4067,6187,6192
ROULETTE II / JENNY ST,0.013433302093095907,4.7054432598998385e-05,0.40813464235624125,0.010525528185970294,860,1176,1537,977
"ROUSSEAU, ETIENNE",0.0021868166198063103,0.0,0.3478969677208999,0.0014604355024702934,4042,4067,5260,3910
ROUST,0.007029053420805998,0.00041794916115656865,0.38643085652200154,0.002277221234133299,1704,412,2453,3108
"ROWEN, CARL",0.0015620118712902217,0.0,0.36059479553903345,0.0012324642057879001,4812,4067,4472,4227
"ROWEN, MIKE",0.0015620118712902217,0.0,0.36059479553903345,0.001232464205787901,4812,4067,4472,4226
"ROYCE, JENNIE",0.00937207122774133,8.569399582847446e-05,0.40777070063694265,0.005470992570259473,1293,916,1546,1775
"ROYTON, RAYMOND",0.0023430178069353325,0.0,0.3711949904331188,0.0015192239991631132,3856,4067,3514,3844
R'TEE,0.01358950328022493,8.073264180771948e-05,0.4530464935248744,0.01617171264856708,850,937,547,633
"RUBINO, STEVE HEADSE",0.00499843798812871,6.367684743899542e-05,0.38870673952641166,0.0020021953154615007,2281,1057,2316,3353
RUBY,0.011715089034676662,2.3586200831938483e-05,0.43951668268570643,0.010994198785026053,1013,1516,778,939
RUCKUS,0.004373633239612621,3.881805872810727e-06,0.380980718876458,0.003894844673243365,2505,2439,2783,2266
"RUDOLFO, PRINCE",0.00359262730396751,5.2142264334350516e-08,0.4024390243902439,0.004955564241233213,2918,3744,1711,1926
"RUIZ, DR. BERNARDO",0.00046860356138706655,0.0,0.35245540629817224,0.0004545085582462158,6167,4067,4964,5535
"RUIZ, RHYTHM",0.0018744142455482662,0.0,0.370186191742801,0.0023388348222838458,4385,4067,3626,3062
"RUIZ, RIGGER",0.019056544829740705,0.00014584157104800035,0.4487907465825447,0.015359072310097206,598,704,626,666
RUMOR / ,0.0023430178069353325,0.0,0.3631310266591038,0.001318890698959177,3856,4067,4338,4093
"RUNCITER, GAIL",0.0060918462980318645,8.477810668470361e-06,0.40993788819875776,0.004602494991682226,1940,2019,1468,2020
RUNNER,0.00999687597625742,1.6113966222576947e-05,0.40852530151234767,0.008583758674019214,1215,1689,1524,1190
RU,0.001718213058419244,0.0,0.34209682590573903,0.0002759991424929405,4561,4067,5690,5940
"RUSSELL, LISSA",0.004217432052483598,3.5402153812899725e-05,0.3895819387817197,0.002531246557482081,2569,1308,2272,2936
RUSSIAN,0.0015620118712902217,2.9423425444126305e-05,0.37037894127856524,0.0005479622868030951,4812,1389,3604,5372
"RYANS, JIM",0.00031240237425804435,0.0,0.33415105172503784,0.00027630938303935753,6269,4067,6005,5938
"RYAN, THOMAS",0.004686035613870665,1.6045679368555586e-06,0.38107142857142856,0.003338204717861064,2377,2832,2774,2510
"RYCHENKO, MAJ. VALEN",0.0010934083099031551,0.0,0.34303166693457643,0.0006596454056203613,5492,4067,5623,5156
RYDER,0.0014058106841611997,5.819973391225558e-07,0.3771206409048068,0.0008430310701992357,5057,3174,3042,4860
"RYKER, GENERAL",0.001718213058419244,8.745724746593821e-07,0.36335773880469946,0.0011272562031479712,4561,3051,4315,4382
"RYKER, HARLAN",0.004061230865354577,5.160475537491304e-06,0.3569158722194347,0.0009153030118575019,2650,2290,4702,4746
"RYKER, LUCY",0.0014058106841611997,0.0,0.3633164973611032,0.0009716594531686665,5057,4067,4320,4639
"RYKER, MAJOR SIMON",0.0007810059356451108,5.192654331155616e-05,0.3559633027522936,0.0005948074172825496,5841,1140,4744,5281
"RYKING, ALEXANDER",0.004061230865354577,1.2438435262545357e-06,0.38351404780446896,0.004658675862286636,2650,2929,2625,2009
RY'LOR,0.001718213058419244,0.0,0.34354708881137647,0.0010282322714738345,4561,4067,5588,4519
RYNDA,0.0015620118712902217,0.0,0.3462786672436175,0.001539653286663165,4812,4067,5352,3825
"SABINI, JERRY THE WH",0.004061230865354577,2.9954185603894777e-05,0.3791755508173419,0.0018970876825143827,2650,1382,2874,3431
SABOTEUR / ,0.0023430178069353325,0.0,0.37227423387800196,0.001349114089157189,3856,4067,3393,4065
SABRA / RUTH BAT-SERAP,0.035613870665417054,0.0006360373360420173,0.49249942303254096,0.03638363682692926,268,315,131,171
SABRE / ,0.0015620118712902217,0.0,0.3524360033030553,0.00037202721027779613,4812,4067,4967,5699
SABRETOOTH | MUTANT,0.0031240237425804434,2.5288444234474473e-07,0.34461969101577217,0.0003145300455519782,3214,3422,5491,5838
SABRETOOTH / VICTOR CR,0.043267728834739144,0.0011602074902577954,0.4809917355371901,0.02914150190198721,203,225,228,254
"SABUKI, DR. SAM",0.0018744142455482662,9.81148968255769e-09,0.3760352422907489,0.0011259264122917547,4385,3947,3120,4384
SABU,0.0020306154326772885,0.0,0.3519709714662708,0.001371630308442501,4200,4067,5007,4021
SACK,0.004529834426741643,8.873846425372279e-08,0.3830551068030874,0.005324259963050629,2437,3635,2644,1817
SACRIFICER,0.0023430178069353325,8.221052966798176e-08,0.3526689803338291,0.0003700787835019479,3856,3655,4942,5701
"SAGE, HENRY",0.0014058106841611997,0.0,0.3670661085946907,0.0007182873070382532,5057,4067,4005,5053
SAGITTARIUS / HARLAN V,0.013433302093095907,3.294823798068763e-05,0.4345937139365963,0.012859520135313579,860,1334,867,820
SAGITTARIUS II / ,0.004686035613870665,2.139666676405076e-07,0.3433075933075933,0.0014328684473283026,2377,3464,5608,3952
SAHREED,0.0007810059356451108,0.0,0.35031463748290015,0.0007823593931119618,5841,4067,5155,4949
SAI / ,0.0021868166198063103,0.0,0.38529128550794417,0.0023793636149211416,4042,4067,2521,3027
"SAINT, AMANDA",0.00031240237425804435,0.0,0.3110787172011662,5.876415867138026e-05,6269,4067,6324,6347
SAINT ANNA,0.0020306154326772885,0.0,0.3586353705674752,0.0009915004361328104,4200,4067,4593,4610
SAINT ELMO,0.001718213058419244,0.0,0.3634196185286104,0.001359618674695295,4561,4067,4304,4043
"SAINT, JOHNNY",0.003436426116838488,1.6007934462104838e-05,0.3768098881695115,0.002272873626729874,3010,1694,3060,3112
SAJA,0.00015620118712902218,0.0,0.324826221523162,0.00012401711125815625,6354,4067,6212,6266
SAKAA,0.0020306154326772885,0.0,0.3737084816998424,0.0026836188629661847,4200,4067,3283,2845
SALLA,0.002499218994064355,3.7894591125674514e-07,0.33876600698486614,0.000696633773610691,3730,3293,5844,5101
SALOME,0.0015620118712902217,2.8679902443230957e-06,0.36489028213166147,0.0012587315696957256,4812,2584,4218,4191
SALTZ / ,0.00359262730396751,6.425634947395649e-05,0.3872958257713249,0.0018093300273554146,2918,1048,2397,3521
SALVO,0.004061230865354577,9.507320332673355e-07,0.37436407227647506,0.0037604311284604617,2650,3026,3246,2332
SAMA-D,0.0009372071227741331,0.0,0.34596055120237773,0.00047490385275219036,5676,4067,5375,5500
SAMEDAR,0.00499843798812871,9.084294631386744e-07,0.3881882124666505,0.005036901007283004,2281,3035,2345,1905
SAMHAIN,0.0020306154326772885,4.2732578299653013e-08,0.370636253111793,0.001923050880898141,4200,3761,3577,3416
SAMMAEL,0.0014058106841611997,0.0,0.3347450980392157,0.0004987631598758154,5057,4067,5993,5468
SAMSON,0.0014058106841611997,0.0,0.35323328183623925,0.0014443004068474402,5057,4067,4909,3938
SAMUELS,0.0020306154326772885,2.012521280017563e-06,0.34437869822485206,0.000722872601035306,4200,2738,5536,5045
SAMURAI STEEL / YOSHID,0.00031240237425804435,0.0,0.36271954674220963,0.0005839381263476781,6269,4067,4368,5306
"SANADA, KONO",0.0010934083099031551,0.0,0.37340332458442693,0.0009321501726399883,5492,4067,3304,4692
"SANCHEZ, DET. LOUISA",0.00031240237425804435,0.0,0.3533697632058288,0.0004636918110279242,6269,4067,4891,5511
SANCTION / AARON,0.0018744142455482662,2.4402622579131728e-08,0.3324332744833316,0.0002468063684202578,4385,3862,6026,6004
SANCTITY / TANYA TRASK,0.002967822555451421,1.5145822160403869e-06,0.36464088397790057,0.0018695263925216162,3351,2852,4244,3465
"SANDERS, DET. NAPOLE",0.002499218994064355,0.0,0.34411954418404644,0.001034904622911438,3730,4067,5556,4497
"SANDERS, MAC",0.0021868166198063103,0.0,0.3665197229060514,0.0009166241490317423,4042,4067,4077,4742
"SANDHURST, VINCENT",0.006248047485160887,1.6800690749023987e-05,0.41305890702625975,0.006450146541534006,1895,1665,1370,1552
SANDMAN DOPPELGANGER,0.0021868166198063103,0.0,0.3930500982318271,0.0021342973964403773,4042,4067,2123,3207
SANDMAN / WILLIAM BAKE,0.06138706654170571,0.0019608722923431707,0.4917428373915047,0.04176262294623813,127,161,137,124
"SANDOR, PROFESSOR IS",0.0032802249297094657,3.68593754266475e-05,0.3855233048295797,0.0018750041080438768,3094,1289,2508,3458
"SANDOVAL, DIEGO",0.0018744142455482662,2.8302802694383267e-07,0.36846043165467623,0.001953035588310005,4385,3375,3844,3391
"SANDOVAL, JULIANA",0.0032802249297094657,6.149513024960687e-07,0.36439182651260743,0.00235916992139295,3094,3154,4259,3043
SANDSTORM / ,0.00015620118712902218,0.0,0.324826221523162,0.00012401711125815625,6354,4067,6212,6266
SANDY,0.0009372071227741331,3.617919676665333e-08,0.36472397880704155,0.000876073399101752,5676,3801,4228,4812
SANGRE / JULIA CONCEPC,0.0015620118712902217,0.0,0.3394125755487223,0.0005776748065199535,4812,4067,5823,5337
SANGUINE,0.0031240237425804434,1.1023715072099572e-08,0.3780336581045173,0.0038509064314138494,3214,3939,2971,2294
SANTA CLAUS / NICK ST.,0.0020306154326772885,9.524945609892293e-07,0.35368211701010993,0.0005850659204826132,4200,3024,4874,5302
"SANTINI, DR. JOSE",0.00499843798812871,1.1527950576281048e-06,0.4125,0.007187494607464408,2281,2953,1384,1405
"SANTOS, JOSE",0.00031240237425804435,0.0,0.329320987654321,0.0001668770124457932,6269,4067,6100,6164
"SANTOS, MARIO",0.00031240237425804435,0.0,0.329320987654321,0.0001668770124457937,6269,4067,6100,6163
"SAPIR, HERSCHEL",0.0015620118712902217,0.0,0.36916157305962405,0.001199878974651603,4812,4067,3776,4283
SAPPER,0.004061230865354577,8.026559358140055e-06,0.3868979271166979,0.0028794184971637536,2650,2051,2421,2736
SAPPHIRAS,0.0067166510465479536,3.732375469606743e-07,0.3858486017357763,0.004785802321625914,1774,3295,2487,1965
"SAPRISTI, JERRY",0.01499531396438613,8.009187296325297e-05,0.43462321792260694,0.010682908719496934,759,946,863,961
SARACEN,0.00046860356138706655,0.0,0.3351656981309879,0.0001798788319796026,6167,4067,5976,6141
SARDAN,0.0031240237425804434,0.0,0.3592390999382751,0.0020218579310483024,3214,4067,4556,3324
SARIEL,0.0010934083099031551,0.0,0.33523590092684713,0.00015599011704037316,5492,4067,5966,6206
"SAROYAN, NEAL",0.006560449859418931,6.08022263341037e-05,0.3969986357435198,0.004189322456308466,1811,1075,1952,2161
SASQUATCH DOPPELGANG,0.01952514839112777,6.350655514607671e-06,0.4675381581830132,0.023821528280600753,575,2178,366,368
SASQUATCH II,0.00937207122774133,6.32245762393421e-05,0.3745173745173745,0.004101886702772319,1293,1060,3231,2186
SASQUATCH | MUTANT X,0.0023430178069353325,0.0,0.34452696157571844,0.0002967751364513832,3856,4067,5507,5888
SASQUATCH / WALTER LAN,0.07154014370509215,0.0025940283292252156,0.5053279659010183,0.05418049433388755,92,123,77,68
SATANA,0.002499218994064355,1.914070465192602e-05,0.37645536869340235,0.0015619551592893157,3730,1607,3081,3778
SATAN / MARDU KURIOS,0.008434864104967197,0.0005220793607177195,0.4098591549295775,0.0049052157469435176,1439,361,1470,1938
SATANNISH,0.009528272414870352,9.683608728872458e-05,0.41096418025420467,0.006924294093713765,1270,860,1429,1461
SATELLITE,0.002655420181193377,0.0,0.3699722607489598,0.0016426330229587032,3591,4067,3685,3675
SATHAN,0.002655420181193377,0.0,0.3764775066157013,0.0016357308420340794,3591,4067,3077,3684
SA'TNEEN,0.0037488284910965324,0.0,0.35166163141993956,0.0018363374346105263,2830,4067,5041,3495
"SATURNYNE, OPAL LUNA",0.010309278350515464,2.787393288699546e-05,0.4213505331051731,0.007918629388946998,1172,1430,1149,1289
SAT-YR-9,0.005310840362386754,3.4148741330039275e-06,0.37442975786641713,0.0034492108786754938,2184,2498,3236,2466
SAUL,0.006560449859418931,8.44054378263892e-06,0.3707865168539326,0.0030905654487975126,1811,2025,3561,2624
"SAUNDERS, DABNEY",0.0028116213683223993,0.0,0.348105051383829,0.0015893019440852878,3463,4067,5253,3746
"SAUNDERS, KRISTINE",0.0032802249297094657,1.2560039078127423e-06,0.3826658696951584,0.002427161337833957,3094,2928,2674,3003
SAURON / DR. KARL LYKO,0.024367385192127458,0.00030886344986810505,0.4520547945205479,0.0177898818136071,425,484,569,561
SAVAGE STEEL / HARRY L,0.00359262730396751,6.907783051909505e-06,0.3453819594302978,0.0005828206996488996,2918,2135,5406,5308
SAVAGE STEEL II / ARTH,0.004373633239612621,9.229310945477394e-06,0.376832067808582,0.0025564808843828155,2505,1968,3059,2927
"SAVANNAH, LOU-ANN",0.0023430178069353325,2.3162618506039503e-07,0.3960163305703328,0.003634727982409173,3856,3448,2005,2380
"SAWYER, GENERAL SAMU",0.0037488284910965324,5.877086862775827e-06,0.38706166868198305,0.0024894547318751598,2830,2222,2409,2970
"SAWYER, RYAN",0.0020306154326772885,2.204600826021338e-07,0.36755080950740615,0.0010531952341551144,4200,3458,3951,4466
"SAXON, STARR",0.01874414245548266,0.00012931738608159556,0.4394865106061646,0.015764975327164796,611,753,780,649
SAYGE,0.00499843798812871,1.14436650537837e-05,0.38596491228070173,0.003977155511024276,2281,1860,2479,2231
SCALEFACE / ,0.0015620118712902217,5.748173318639918e-09,0.35397545062479263,0.0005919906926339201,4812,4014,4862,5290
SCALPHUNTER,0.013901905654482974,1.0123980561877996e-05,0.3988785046728972,0.011135704259721225,824,1919,1849,927
SCANDIUM,0.005935645110902842,7.452221201640424e-07,0.39719568184638293,0.005522355851732566,1994,3096,1929,1752
"SCANLON, COMMANDER",0.0020306154326772885,2.34675791771072e-07,0.37082947173308617,0.0008664289179986424,4200,3439,3556,4816
SCANNER II,0.023430178069353325,0.0001522922109581826,0.4378034603022636,0.01984047609659566,450,693,815,479
SCANNER II / RHANLA,0.0037488284910965324,2.5702186759067048e-06,0.32763561924257933,0.00021998286295031507,2830,2638,6141,6060
SCANNER / SKERA,0.0039050296782255542,4.0674143817870975e-06,0.34761361785307054,0.0012715860509191431,2721,2412,5285,4158
SCARBO,0.0020306154326772885,1.8504551312176488e-06,0.39343657817109146,0.0018900605145893094,4200,2785,2107,3437
SCARECROW / EBENEZER L,0.015307716338644172,0.00011303224818160474,0.4518314630531442,0.014732683160180199,740,807,574,709
SCARECROW II,0.002655420181193377,3.955127917518657e-06,0.37834643342592045,0.001903856334738345,3591,2433,2936,3428
"SCARFE, RAFAEL",0.015463917525773195,0.00035479135224307685,0.45343154614349457,0.011290714095723443,735,452,542,919
SCARLET BEETLE,0.00031240237425804435,0.0,0.35497643471028556,0.0005377769179827445,6269,4067,4787,5390
SCARLET CENTURION,0.009528272414870352,5.734204279890277e-05,0.41367278366502974,0.010174741058054137,1270,1103,1353,1009
SCARLET SCARAB / DR. F,0.0014058106841611997,0.0,0.375968992248062,0.0011066735568347906,5057,4067,3128,4402
SCARLET WITCH DOPPEL,0.01140268666041862,5.409052499914504e-07,0.4469109947643979,0.015326600534946817,1037,3208,655,668
SCARLET WITCH / WANDA,0.21274601686972822,0.01677237461747877,0.5561636695334897,0.0999147806138924,8,19,8,4
"SCARLOTTI, MICHAEL J",0.0010934083099031551,0.0,0.3619402985074627,0.0007918761530323541,5492,4067,4399,4935
"SCARLOTTI, MRS.",0.0010934083099031551,0.0,0.3619402985074627,0.0007918761530323551,5492,4067,4399,4934
"SCARPETTI, ALPHONSE",0.0009372071227741331,0.0,0.36677169865368087,0.0006382973116810387,5676,4067,4041,5186
SCAR THE STALKER / BRI,0.0010934083099031551,4.8805245158263455e-09,0.3662471395881007,0.0007708147640905994,5492,4027,4108,4965
SCARUM / ,0.0039050296782255542,0.0,0.36055417886911467,0.0015470775633951157,2721,4067,4474,3803
SCATTERBRAIN,0.010621680724773508,2.798309247991871e-05,0.43456421395601413,0.01014599197679312,1131,1423,870,1014
SCATTERSHOT / NATALIA,0.0023430178069353325,4.144572406296976e-08,0.3323642404734711,0.00027669070381199367,3856,3773,6034,5936
SCENE STEALER,0.0015620118712902217,8.217324755416614e-06,0.3639981805776666,0.0006927464469004052,4812,2040,4273,5109
"SCHEELE, STEPHANIE",0.0010934083099031551,0.0,0.33302122347066165,0.00025889867377989123,5492,4067,6022,5982
SCHEMER / RICHARD FISK,0.017182130584192438,6.417342540899622e-05,0.43309430388310105,0.010732471385937324,667,1052,908,959
"SCHOENFELD, ELAINE",0.002499218994064355,0.0,0.37445165818564663,0.0017612207087304072,3730,4067,3234,3558
"SCHOOLCRAFT, DR. DEN",0.006248047485160887,1.595224280941451e-07,0.36582857142857145,0.0029461501006187484,1895,3518,4170,2697
"SCHUYLER, DR. REBECC",0.0015620118712902217,0.0,0.34434165232358005,0.0010251501105470258,4812,4067,5542,4525
"SCHWINNER, DR. ERIC",0.0032802249297094657,1.0890142513666215e-06,0.3704861111111111,0.0018842097000380696,3094,2972,3590,3445
"SCICLUNA, MICHELE",0.002655420181193377,1.1125987848028822e-08,0.3592592592592593,0.002159878289015069,3591,3936,4552,3196
SCIMITAR,0.0020306154326772885,4.446902073479179e-06,0.3498934251516642,0.0009466012072889605,4200,2375,5180,4671
SCINTILLA,0.002655420181193377,0.0,0.3739267566146837,0.002780692509973457,3591,4067,3271,2798
SCOPE,0.00015620118712902218,0.0,0.34901597339584584,0.00030400636272246074,6354,4067,5211,5868
SCORCHER / ,0.011715089034676662,2.7558005878148106e-05,0.4141544831155389,0.007228412412689988,1013,1438,1339,1401
SCORCH II,0.0037488284910965324,2.110297008030594e-05,0.3539558799137502,0.0005802990520149319,2830,1567,4865,5324
SCORCH / TOMMY NG,0.00046860356138706655,0.0,0.3354115366479803,0.00029492463285626014,6167,4067,5943,5898
SCORPIA,0.0032802249297094657,1.355927519515635e-07,0.3741890233210591,0.0020786542941240113,3094,3549,3258,3272
SCORPIO II,0.0032802249297094657,6.164472480527557e-08,0.37656608434797956,0.002711977410461872,3094,3705,3072,2829
SCORPIO III / MIKEL FU,0.0037488284910965324,1.6550245774840623e-05,0.3989033584647019,0.0033550619439377343,2830,1677,1847,2502
SCORPIO IV,0.004842236800999687,2.6232001174731745e-07,0.3433260041829785,0.0014407461740990454,2327,3414,5607,3945
SCORPIO / JAKE FURY,0.007966260543580132,1.5065153996171354e-05,0.427113216358663,0.0090100605930518,1509,1726,1006,1142
SCORPION / MACDONALD G,0.021087160262417994,0.00016891565197067073,0.44148679401420593,0.015755862191890378,523,664,747,650
"SCOTT, JAKE",0.001718213058419244,0.0,0.30685903273738196,0.00017715523276413538,4561,4067,6335,6152
"SCOTT, PARIS",0.0015620118712902217,0.0,0.32933792890580793,0.00025362112865465766,4812,4067,6096,5990
"SCOTT, PETER",0.0032802249297094657,4.1627557424250665e-06,0.3732726954696519,0.0017106670350180199,3094,2402,3312,3607
SCOURGE,0.021243361449547016,0.0001874724206130616,0.4479115651017981,0.016731828669196886,518,637,640,607
SCOURGE II / ,0.004686035613870665,1.6314594579881668e-06,0.3912246394524566,0.0035804132816249913,2377,2826,2205,2413
SCRAMBLER,0.012808497344579818,8.61517811333528e-06,0.3976644512081496,0.010585377417793172,904,2006,1903,974
"SCRATCH, NICHOLAS",0.008434864104967197,2.989238131186631e-05,0.43090798949989906,0.00920916827883378,1439,1384,945,1123
SCRATCH,0.003436426116838488,6.488639168074538e-07,0.3671082057457423,0.0031705034160914316,3010,3144,3996,2575
SCREAMING MIMI / MELIS,0.06747891283973757,0.002558745241083754,0.49121460906928566,0.03962875744312732,106,125,142,144
SCREAM,0.00718525460793502,7.4041226767224205e-06,0.3903658536585366,0.0035535097268347055,1664,2097,2230,2421
SCRIBE,0.004061230865354577,1.3282179184614898e-06,0.3724691645333954,0.004094632932367214,2650,2911,3373,2189
SCRIER II / ,0.0067166510465479536,8.996609942892143e-06,0.38211770323504834,0.002926699333511095,1774,1982,2706,2707
SCRIER II / S. CRIER,0.0031240237425804434,2.8157674081725724e-07,0.36820613101742683,0.0013536481948542636,3214,3378,3867,4052
SCRIER JR.,0.0006248047485160887,0.0,0.36666666666666664,0.0006733280306026359,6020,4067,4063,5130
SCRIER,0.002967822555451421,9.756716634672185e-06,0.3778328611898017,0.0019500421428948432,3351,1940,2983,3393
"SCRIPPS, LAHOYA",0.0010934083099031551,0.0,0.3505448173903521,0.0004965448042508185,5492,4067,5140,5472
SCUZZ,0.0006248047485160887,0.0,0.33539396479463535,0.00022741889063152769,6020,4067,5944,6029
SCYLLA,0.0007810059356451108,0.0,0.36999364272091545,0.0009354416362010028,5841,4067,3683,4686
